#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SF50", unit_software_part_number="006-B1177-7Q", unit_software_version="21.45", system_software_part_number="", system_id="000000000", mode=NORMAL, flightstream_header="000000000_0000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,  ft lbs,       %,   deg C,       %,       %,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 Torq,   E1 NG,  E1 ITT,   E1 N1,   E1 N2, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-08-10, 10:50:01,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.2,  20.0,   0.00,   0.00,   -6.64,   0.87,   0.34,  -0.00,   0.00, 305.8, 308.4,  27.8,  28.7,  29.2,  -0.2, 146.91, 147.13,    10.31,  138.47,   55.22,       ,       ,        ,        ,        ,  422.88,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5759.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:02,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.2,  20.0,   0.00,   0.00,  -13.31,   0.88,   0.35,  -0.01,  -0.00, 305.8, 308.4,  27.8,  28.7,  29.2,  -0.1, 146.88, 147.11,    10.52,  138.73,   55.23,       ,       ,        ,        ,        ,  430.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:03,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.8,  20.0,   0.00,   0.00,  -10.13,   0.88,   0.34,  -0.01,  -0.00, 305.8, 308.4,  27.8,  28.7,  29.1,  -0.1, 146.87, 147.09,    10.61,  138.92,   55.30,       ,       ,        ,        ,        ,  439.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:04,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.8,  20.0,   0.00,   0.00,  -13.58,   0.88,   0.34,  -0.01,  -0.00, 305.7, 308.4,  27.8,  28.7,  29.1,  -0.1, 146.86, 146.99,    10.62,  139.17,   55.20,       ,       ,        ,        ,        ,  446.75,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:05,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.8,  20.0,   0.00,   0.00,  -15.91,   0.88,   0.36,  -0.01,  -0.01, 305.7, 308.4,  27.8,  28.7,  29.1,  -0.2, 146.83, 146.97,    10.72,  139.40,   55.30,       ,       ,        ,        ,        ,  451.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:06,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.7,  20.0,   0.00,   0.00,  -16.00,   0.88,   0.35,  -0.00,  -0.00, 305.7, 308.4,  27.8,  28.7,  29.0,  -0.2, 146.81, 146.94,    10.74,  139.61,   55.15,       ,       ,        ,        ,        ,  455.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:07,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.3,  20.2,   0.00,   0.00,  -16.00,   0.88,   0.36,  -0.01,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.9,  -0.1, 146.80, 146.88,    10.74,  139.87,   55.21,       ,       ,        ,        ,        ,  458.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:08,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.9,  20.2,   0.00,   0.00,   -4.60,   0.87,   0.36,  -0.00,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.9,  -0.1, 146.78, 146.89,    10.81,  140.06,   55.21,       ,       ,        ,        ,        ,  459.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:09,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.4,  20.0,   0.00,   0.00,   -0.18,   0.86,   0.37,  -0.01,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.8,  -0.1, 146.75, 146.86,    10.74,  140.29,   55.24,       ,       ,        ,        ,        ,  460.38,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:10,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.2,  20.2,   0.00,   0.00,   -4.55,   0.87,   0.35,  -0.00,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.8,  -0.2, 146.73, 146.84,    10.83,  140.47,   55.21,       ,       ,        ,        ,        ,  460.75,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:11,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.1,  20.2,   0.00,   0.00,   -2.37,   0.88,   0.36,  -0.01,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.8,  -0.1, 146.73, 146.88,    10.90,  140.67,   55.17,       ,       ,        ,        ,        ,  461.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:12,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.0,  20.2,   0.00,   0.00,   -9.46,   0.87,   0.35,  -0.00,  -0.00, 305.7, 308.4,  27.8,  28.7,  28.8,  -0.1, 146.73, 146.85,    10.96,  140.83,   55.15,       ,       ,        ,        ,        ,  461.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:13,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.6,  20.2,   0.00,   0.00,   -2.62,   0.87,   0.34,  -0.01,  -0.01, 305.7, 308.4,  27.8,  28.7,  28.7,  -0.1, 146.73, 146.87,    10.97,  141.00,   55.12,       ,       ,        ,        ,        ,  461.12,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:14,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.1,  20.2,   0.00,   0.00,   -1.47,   0.86,   0.33,  -0.00,   0.00, 305.7, 308.4,  27.8,  28.7,  28.7,  -0.2, 146.71, 146.90,    11.07,  141.15,   55.13,       ,       ,        ,        ,        ,  460.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5759.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:15,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.6,  20.2,   0.00,   0.00,  -14.47,   0.86,   0.32,  -0.01,  -0.01, 305.7, 308.4,  27.8,  28.7,  28.6,  -0.2, 146.73, 146.84,    11.03,  141.31,   55.13,       ,       ,        ,        ,        ,  460.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:16,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.5,  20.2,   0.00,   0.00,   -8.17,   0.86,   0.32,  -0.00,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.5,  -0.1, 146.72, 146.83,    10.91,  141.45,   55.15,       ,       ,        ,        ,        ,  459.50,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:17,  -05:00,  6385�,   41.3316713, -108.2600135,  5803.3, 30.29,  5814.4,  20.2,   0.00,   0.00,   -0.83,   0.85,   0.32,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.5,  -0.2, 146.71, 146.84,    10.95,  141.57,   55.16,       ,       ,        ,        ,        ,  459.25,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:18,  -05:00,  6385�,   41.3316675, -108.2600135,  5803.3, 30.29,  5814.2,  20.2,   0.00,   0.00,   -4.82,   0.85,   0.33,  -0.01,  -0.01, 305.6, 308.4,  27.8,  28.7,  28.4,  -0.2, 146.70, 146.81,    11.06,  141.71,   55.23,       ,       ,        ,        ,        ,  458.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.1,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:19,  -05:00,  6385�,   41.3316713, -108.2600135,  5803.3, 30.29,  5814.7,  20.2,   0.00,   0.00,   -9.46,   0.85,   0.32,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.4,  -0.2, 146.68, 146.85,    11.11,  141.83,   55.18,       ,       ,        ,        ,        ,  458.50,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:20,  -05:00,  6385�,   41.3316675, -108.2600058,  5803.3, 30.29,  5813.8,  20.2,   0.00,   0.00,  -11.92,   0.85,   0.33,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.3,  -0.2, 146.68, 146.85,    11.18,  141.94,   55.20,       ,       ,        ,        ,        ,  458.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:21,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.0,  20.2,   0.00,   0.00,  -11.90,   0.85,   0.34,  -0.00,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.3,  -0.2, 146.69, 146.85,    12.42,  142.06,   55.11,       ,       ,        ,        ,        ,  459.50,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:22,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.0,  20.2,   0.00,   0.00,  -15.79,   0.85,   0.33,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.3,  -0.2, 146.68, 146.85,    12.14,  142.17,   55.24,       ,       ,        ,        ,        ,  466.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:23,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.1,  20.2,   0.00,   0.00,  -15.99,   0.85,   0.34,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.2,  -0.2, 146.66, 146.80,    12.12,  142.26,   55.22,       ,       ,        ,        ,        ,  473.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:24,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5814.1,  20.2,   0.00,   0.00,  -16.00,   0.85,   0.35,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.2,  -0.3, 146.65, 146.81,    12.09,  142.37,   55.24,       ,       ,        ,        ,        ,  477.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:25,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.0,  20.2,   0.00,   0.00,   -5.31,   0.85,   0.36,  -0.00,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.1,  -0.3, 146.62, 146.83,    12.23,  142.46,   55.21,       ,       ,        ,        ,        ,  481.50,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:26,  -05:00,  6385�,   41.3316713, -108.2600135,  5803.3, 30.29,  5813.8,  20.2,   0.00,   0.00,  -10.23,   0.83,   0.37,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.1,  -0.3, 146.63, 146.83,    12.31,  142.55,   55.14,       ,       ,        ,        ,        ,  483.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:27,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.5,  20.2,   0.00,   0.00,   -4.90,   0.85,   0.37,  -0.00,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.0,  -0.2, 146.63, 146.86,    12.14,  142.65,   55.23,       ,       ,        ,        ,        ,  486.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:28,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.5,  20.2,   0.00,   0.00,   -0.23,   0.85,   0.38,  -0.01,  -0.00, 305.6, 308.4,  27.8,  28.7,  28.0,  -0.3, 146.63, 146.86,    12.10,  142.72,   55.28,       ,       ,        ,        ,        ,  487.25,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:29,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.5,  20.2,   0.00,   0.00,  -14.42,   0.83,   0.38,  -0.00,  -0.00, 305.6, 308.4,  27.8,  28.7,  27.9,  -0.3, 146.63, 146.84,    12.09,  142.81,   55.20,       ,       ,        ,        ,        ,  488.38,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:30,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.4,  20.2,   0.00,   0.00,  -10.76,   0.81,   0.37,  -0.01,  -0.01, 305.6, 308.4,  27.8,  28.7,  27.9,  -0.3, 146.62, 146.85,    12.07,  142.87,   55.24,       ,       ,        ,        ,        ,  489.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:31,  -05:00,  6385�,   41.3316713, -108.2600135,  5803.3, 30.29,  5814.1,  20.2,   0.00,   0.00,  -10.62,   0.81,   0.38,  -0.01,  -0.00, 305.5, 308.4,  27.8,  28.7,  27.8,  -0.3, 146.61, 146.86,    12.14,  142.93,   55.19,       ,       ,        ,        ,        ,  489.38,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5758.1,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:32,  -05:00,  6385�,   41.3316713, -108.2600135,  5803.3, 30.29,  5813.1,  20.2,   0.00,   0.00,  -15.73,   0.81,   0.37,  -0.00,  -0.00, 305.5, 308.4,  27.8,  28.7,  27.8,  -0.3, 146.60, 146.87,    12.24,  142.99,   55.25,       ,       ,        ,        ,        ,  489.62,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.1,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:33,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.7,  20.2,   0.00,   0.00,  -15.99,   0.81,   0.36,  -0.00,  -0.00, 305.5, 308.4,  27.8,  28.7,  27.8,  -0.4, 146.59, 146.89,    12.10,  143.05,   55.19,       ,       ,        ,        ,        ,  489.88,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:34,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.7,  20.2,   0.00,   0.00,   -9.06,   0.81,   0.35,  -0.01,  -0.01, 305.5, 308.4,  27.8,  28.7,  27.7,  -0.3, 146.61, 146.87,    12.27,  143.10,   55.24,       ,       ,        ,        ,        ,  490.00,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:35,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5813.8,  20.2,   0.00,   0.00,   -5.60,   0.82,   0.35,  -0.01,  -0.00, 305.5, 308.4,  27.8,  28.7,  27.7,  -0.3, 146.61, 146.88,    12.24,  143.16,   55.22,       ,       ,        ,        ,        ,  490.25,    0.24,    0.53,         ,       ,       ,        ,        ,        ,  5757.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
